MfgCode|BrandID|PartNo|HazMatCode|BaseItemNo|GTIN|GTINQualifier|BrandLabel|SubBrandID|SubBrandLabel|VMRSBrandID|ACESApplication|ItemQtySize|ItemQtyUOM|ContainerType|QtyPerApp|QtyPerAppUOM|QtyPerAppQualifier|EffectiveDate|AvailableDate|MinOrder|MinOrderUOM|GroupCode|SubGroupCode|UNSPSC|PartType|CategoryCode|VMRSCode
|JVYD|AH111895511235BZ|||781119510306||||||||||||||||||||7644||
|JVYD|AH111895511435BZ|||781119510344||||||||||||||||||||7644||
|JVYD|AH111895512035BZ|||781119510382||||||||||||||||||||7644||
|JVYD|AHX1885511235SMF|||717416634735||||||||||||||||||||7644||
|JVYD|AHX1885511435SMF|||717416634773||||||||||||||||||||7644||
|JVYD|AHX1885512035SMF|||717416634810||||||||||||||||||||7644||
|JVYD|AHX1895511235SMF|||717416634858||||||||||||||||||||7644||
|JVYD|AHX1895511435SMF|||717416634896||||||||||||||||||||7644||
|JVYD|AHX1895512035SMF|||717416634933||||||||||||||||||||7644||
|JVYD|AHX1885511235HB|||717416634704||||||||||||||||||||7644||
|JVYD|AHX1885511435HB|||717416634742||||||||||||||||||||7644||
|JVYD|AHX1885512035HB|||717416634780||||||||||||||||||||7644||
|JVYD|AHX1895511235HB|||717416634827||||||||||||||||||||7644||
|JVYD|AHX1895511435HB|||717416634865||||||||||||||||||||7644||
|JVYD|AHX1895512035HB|||717416634902||||||||||||||||||||7644||
|JVYD|AHX1885511235MB|||717416634728||||||||||||||||||||7644||
|JVYD|AHX1885511435MB|||717416634766||||||||||||||||||||7644||
|JVYD|AHX1885512035MB|||717416634803||||||||||||||||||||7644||
|JVYD|AHX1895511235MB|||717416634841||||||||||||||||||||7644||
|JVYD|AHX1895511435MB|||717416634889||||||||||||||||||||7644||
|JVYD|AHX1895512035MB|||717416634926||||||||||||||||||||7644||
|JVYD|AHX1885511235BZ|||717416634711||||||||||||||||||||7644||
|JVYD|AHX1885511435BZ|||717416634759||||||||||||||||||||7644||
|JVYD|AHX1885512035BZ|||717416634797||||||||||||||||||||7644||
|JVYD|AHX1895511235BZ|||717416634834||||||||||||||||||||7644||
|JVYD|AHX1895511435BZ|||717416634872||||||||||||||||||||7644||
|JVYD|AHX1895512035BZ|||717416634919||||||||||||||||||||7644||
|JVYD|DS1181055114315VB|||717416627164||||||||||||||||||||7644||
|JVYD|DS1181055114322VB|||717416627171||||||||||||||||||||7644||
|JVYD|DS11885510035VB|||717416627287||||||||||||||||||||7644||
|JVYD|DS118855114335VB|||717416627348||||||||||||||||||||7644||
|JVYD|DS11895510035VB|||717416627157||||||||||||||||||||7644||
|JVYD|DS118955114315VB|||717416627188||||||||||||||||||||7644||
|JVYD|DS118955114322VB|||717416627195||||||||||||||||||||7644||
|JVYD|DS118955114330VB|||717416627201||||||||||||||||||||7644||
|JVYD|DS1191055114315VB|||717416626778||||||||||||||||||||7644||
|JVYD|DS1191055114322VB|||717416626761||||||||||||||||||||7644||
|JVYD|DS119955114315VB|||717416626754||||||||||||||||||||7644||
|JVYD|DS119955114322VB|||717416626747||||||||||||||||||||7644||
|JVYD|DS118855114335BZ|||717416628307||||||||||||||||||||7644||
|JVYD|DS118955114330BZ|||717416628321||||||||||||||||||||7644||
|JVYD|DS1181055114315GBGR|||717416626327||||||||||||||||||||7644||
|JVYD|DS1181055114322GBGR|||717416626358||||||||||||||||||||7644||
|JVYD|DS118105512025GBGR|||717416626723||||||||||||||||||||7644||
|JVYD|DS11885510035GBGR|||717416627324||||||||||||||||||||7644||
|JVYD|DS118855114335GBGR|||717416627379||||||||||||||||||||7644||
|JVYD|DS11895510035GBGR|||717416626396||||||||||||||||||||7644||
|JVYD|DS118955114315GBGR|||717416626426||||||||||||||||||||7644||
|JVYD|DS118955114322GBGR|||717416626457||||||||||||||||||||7644||
|JVYD|DS118955114330GBGR|||717416626488||||||||||||||||||||7644||
|JVYD|DS11895512025GBGR|||717416626730||||||||||||||||||||7644||
|JVYD|DS1191055114315GBGR|||717416628505||||||||||||||||||||7644||
|JVYD|DS1191055114322GBGR|||717416628499||||||||||||||||||||7644||
|JVYD|DS119955114315GBGR|||717416628482||||||||||||||||||||7644||
|JVYD|DS119955114322GBGR|||717416628475||||||||||||||||||||7644||
|JVYD|DS118855114335VG|||717416627355||||||||||||||||||||7644||
|JVYD|DS11895510035VG|||717416626402||||||||||||||||||||7644||
|JVYD|DS118955114330VG|||717416626495||||||||||||||||||||7644||
|JVYD|DS1191055114315VG|||717416626891||||||||||||||||||||7644||
|JVYD|DS1191055114322VG|||717416626884||||||||||||||||||||7644||
|JVYD|DS119955114315VG|||717416626877||||||||||||||||||||7644||
|JVYD|DS119955114322VG|||717416626860||||||||||||||||||||7644||
|JVYD|DS1181055114315SML|||717416628352||||||||||||||||||||7644||
|JVYD|DS1181055114322SML|||717416628369||||||||||||||||||||7644||
|JVYD|DS11885510035SML|||717416627317||||||||||||||||||||7644||
|JVYD|DS118855114335SML|||717416627386||||||||||||||||||||7644||
|JVYD|DS11895510035SML|||717416627331||||||||||||||||||||7644||
|JVYD|DS118955114315SML|||717416628338||||||||||||||||||||7644||
|JVYD|DS118955114322SML|||717416628345||||||||||||||||||||7644||
|JVYD|DS118955114330SML|||717416627256||||||||||||||||||||7644||
|JVYD|DS1181055114315VC|||717416626341||||||||||||||||||||7644||
|JVYD|DS1181055114322VC|||717416626372||||||||||||||||||||7644||
|JVYD|DS11885510035VC|||717416627300||||||||||||||||||||7644||
|JVYD|DS118855114335VC|||717416627362||||||||||||||||||||7644||
|JVYD|DS11895510035VC|||717416626419||||||||||||||||||||7644||
|JVYD|DS118955114315VC|||717416626440||||||||||||||||||||7644||
|JVYD|DS118955114322VC|||717416626471||||||||||||||||||||7644||
|JVYD|DS118955114330VC|||717416626501||||||||||||||||||||7644||
|JVYD|DS1191055114315VC|||717416626839||||||||||||||||||||7644||
|JVYD|DS1191055114322VC|||717416626822||||||||||||||||||||7644||
|JVYD|DS119955114315VC|||717416626815||||||||||||||||||||7644||
|JVYD|DS119955114322VC|||717416626808||||||||||||||||||||7644||
|JVYD|DS218105511415VB|||717416626969||||||||||||||||||||7644||
|JVYD|DS218105511422VB|||717416626976||||||||||||||||||||7644||
|JVYD|DS21895510035VB|||717416626983||||||||||||||||||||7644||
|JVYD|DS21895511415VB|||717416626938||||||||||||||||||||7644||
|JVYD|DS21895511422VB|||717416626945||||||||||||||||||||7644||
|JVYD|DS21895511430VB|||717416626952||||||||||||||||||||7644||
|JVYD|DS21911511415VB|||717416626556||||||||||||||||||||7644||
|JVYD|DS21911511422VB|||717416626563||||||||||||||||||||7644||
|JVYD|DS21995511415VB|||717416626532||||||||||||||||||||7644||
|JVYD|DS21995511422VB|||717416626549||||||||||||||||||||7644||
|JVYD|DS218105511415BR|||717416628406||||||||||||||||||||7644||
|JVYD|DS218105511422BR|||717416628413||||||||||||||||||||7644||
|JVYD|DS21885510035BR|||717416628659||||||||||||||||||||7644||
|JVYD|DS21885511435BR|||717416628666||||||||||||||||||||7644||
|JVYD|DS21895510035BR|||717416628420||||||||||||||||||||7644||
|JVYD|DS21895511415BR|||717416628376||||||||||||||||||||7644||
|JVYD|DS21895511422BR|||717416628383||||||||||||||||||||7644||
|JVYD|DS21895511430BR|||717416628390||||||||||||||||||||7644||
|JVYD|DS21911511415BR|||717416628451||||||||||||||||||||7644||
|JVYD|DS21911511422BR|||717416628468||||||||||||||||||||7644||
|JVYD|DS21985511435BR|||781119510443||||||||||||||||||||7644||
|JVYD|DS21995511415BR|||717416628437||||||||||||||||||||7644||
|JVYD|DS21995511422BR|||717416628444||||||||||||||||||||7644||
|JVYD|DS21995511430BR|||781119510450||||||||||||||||||||7644||
|JVYD|DS218105511415VG|||717416627027||||||||||||||||||||7644||
|JVYD|DS218105511422VG|||717416627034||||||||||||||||||||7644||
|JVYD|DS21895510035VG|||717416627041||||||||||||||||||||7644||
|JVYD|DS21895511415VG|||717416626990||||||||||||||||||||7644||
|JVYD|DS21895511422VG|||717416627003||||||||||||||||||||7644||
|JVYD|DS21895511430VG|||717416627010||||||||||||||||||||7644||
|JVYD|DS21911511415VG|||717416626594||||||||||||||||||||7644||
|JVYD|DS21911511422VG|||717416626600||||||||||||||||||||7644||
|JVYD|DS21995511415VG|||717416626570||||||||||||||||||||7644||
|JVYD|DS21995511422VG|||717416626587||||||||||||||||||||7644||
|JVYD|DS218105511415HB|||717416633813||||||||||||||||||||7644||
|JVYD|DS218105511422HB|||717416633820||||||||||||||||||||7644||
|JVYD|DS21885510035HB|||717416633752||||||||||||||||||||7644||
|JVYD|DS21885511435HB|||717416633769||||||||||||||||||||7644||
|JVYD|DS21895510035HB|||717416633776||||||||||||||||||||7644||
|JVYD|DS21895511415HB|||717416633783||||||||||||||||||||7644||
|JVYD|DS21895511422HB|||717416633790||||||||||||||||||||7644||
|JVYD|DS21895511430HB|||717416633806||||||||||||||||||||7644||
|JVYD|DS21911511415HB|||717416633851||||||||||||||||||||7644||
|JVYD|DS21911511422HB|||717416633868||||||||||||||||||||7644||
|JVYD|DS21985511435HB|||781119510436||||||||||||||||||||7644||
|JVYD|DS21995511415HB|||717416633837||||||||||||||||||||7644||
|JVYD|DS21995511422HB|||717416633844||||||||||||||||||||7644||
|JVYD|DS21995511430HB|||781119510467||||||||||||||||||||7644||
|JVYD|DS218105511415SMF|||717416627782||||||||||||||||||||7644||
|JVYD|DS218105511422SMF|||717416627799||||||||||||||||||||7644||
|JVYD|DS21885510035SMF|||717416628635||||||||||||||||||||7644||
|JVYD|DS21885511435SMF|||717416628642||||||||||||||||||||7644||
|JVYD|DS21895510035SMF|||717416627805||||||||||||||||||||7644||
|JVYD|DS21895511415SMF|||717416627751||||||||||||||||||||7644||
|JVYD|DS21895511422SMF|||717416627768||||||||||||||||||||7644||
|JVYD|DS21895511430SMF|||717416627775||||||||||||||||||||7644||
|JVYD|DS21911511415SMF|||717416627232||||||||||||||||||||7644||
|JVYD|DS21911511422SMF|||717416627249||||||||||||||||||||7644||
|JVYD|DS21985511435SMF|||781119510429||||||||||||||||||||7644||
|JVYD|DS21995511415SMF|||717416627218||||||||||||||||||||7644||
|JVYD|DS21995511422SMF|||717416627225||||||||||||||||||||7644||
|JVYD|DS21995511430SMF|||781119510474||||||||||||||||||||7644||
|JVYD|DS218105511415VC|||717416627102||||||||||||||||||||7644||
|JVYD|DS218105511422VC|||717416627119||||||||||||||||||||7644||
|JVYD|DS21895510035VC|||717416627126||||||||||||||||||||7644||
|JVYD|DS21895511415VC|||717416627072||||||||||||||||||||7644||
|JVYD|DS21895511422VC|||717416627089||||||||||||||||||||7644||
|JVYD|DS21895511430VC|||717416627096||||||||||||||||||||7644||
|JVYD|DS21911511415VW|||717416626631||||||||||||||||||||7644||
|JVYD|DS21911511422VW|||717416626648||||||||||||||||||||7644||
|JVYD|DS21995511415VW|||717416626617||||||||||||||||||||7644||
|JVYD|DS21995511422VW|||717416626624||||||||||||||||||||7644||
|JVYD|DS3181055114315VB_D|||717416627638||||||||||||||||||||7644||
|JVYD|DS3181055114322VB_D|||717416627645||||||||||||||||||||7644||
|JVYD|DS31895510035VB_D|||717416627393||||||||||||||||||||7644||
|JVYD|DS318955114315VB_D|||717416627454||||||||||||||||||||7644||
|JVYD|DS318955114322VB_D|||717416627461||||||||||||||||||||7644||
|JVYD|DS318955114330VB_D|||717416627478||||||||||||||||||||7644||
|JVYD|DS3181055114315VG_D|||717416627652||||||||||||||||||||7644||
|JVYD|DS3181055114322VG_D|||717416627669||||||||||||||||||||7644||
|JVYD|DS31895510035VG_D|||717416627409||||||||||||||||||||7644||
|JVYD|DS318955114315VG_D|||717416627485||||||||||||||||||||7644||
|JVYD|DS318955114322VG_D|||717416627492||||||||||||||||||||7644||
|JVYD|DS318955114330VG_D|||717416627508||||||||||||||||||||7644||
|JVYD|DS3181055114315VC_D|||717416627676||||||||||||||||||||7644||
|JVYD|DS3181055114322VC_D|||717416627683||||||||||||||||||||7644||
|JVYD|DS31895510035VC_D|||717416627416||||||||||||||||||||7644||
|JVYD|DS318955114315VC_D|||717416627515||||||||||||||||||||7644||
|JVYD|DS318955114322VC_D|||717416627522||||||||||||||||||||7644||
|JVYD|DS318955114330VC_D|||717416627539||||||||||||||||||||7644||
|JVYD|DS3181055114315VB_P|||717416627690||||||||||||||||||||7644||
|JVYD|DS3181055114322VB_P|||717416627706||||||||||||||||||||7644||
|JVYD|DS31895510035VB_P|||717416627423||||||||||||||||||||7644||
|JVYD|DS318955114315VB_P|||717416627546||||||||||||||||||||7644||
|JVYD|DS318955114322VB_P|||717416627553||||||||||||||||||||7644||
|JVYD|DS318955114330VB_P|||717416627560||||||||||||||||||||7644||
|JVYD|DS3181055114315VG_P|||717416627713||||||||||||||||||||7644||
|JVYD|DS3181055114322VG_P|||717416627720||||||||||||||||||||7644||
|JVYD|DS31895510035VG_P|||717416627430||||||||||||||||||||7644||
|JVYD|DS318955114315VG_P|||717416627577||||||||||||||||||||7644||
|JVYD|DS318955114322VG_P|||717416627584||||||||||||||||||||7644||
|JVYD|DS318955114330VG_P|||717416627591||||||||||||||||||||7644||
|JVYD|DS3181055114315VC_P|||717416627737||||||||||||||||||||7644||
|JVYD|DS3181055114322VC_P|||717416627744||||||||||||||||||||7644||
|JVYD|DS31895510035VC_P|||717416627447||||||||||||||||||||7644||
|JVYD|DS318955114315VC_P|||717416627607||||||||||||||||||||7644||
|JVYD|DS318955114322VC_P|||717416627614||||||||||||||||||||7644||
|JVYD|DS318955114330VC_P|||717416627621||||||||||||||||||||7644||
|JVYD|DS51885511435VB|||717416628079||||||||||||||||||||7644||
|JVYD|DS51895511430VB|||717416628086||||||||||||||||||||7644||
|JVYD|DS518105511415BR|||717416633943||||||||||||||||||||7644||
|JVYD|DS518105511422BR|||717416633936||||||||||||||||||||7644||
|JVYD|DS51885510035BR|||717416633875||||||||||||||||||||7644||
|JVYD|DS51885511435BR|||717416633899||||||||||||||||||||7644||
|JVYD|DS51895510035BR|||717416633882||||||||||||||||||||7644||
|JVYD|DS51895511415BR|||717416633929||||||||||||||||||||7644||
|JVYD|DS51895511422BR|||717416633912||||||||||||||||||||7644||
|JVYD|DS51895511430BR|||717416633905||||||||||||||||||||7644||
|JVYD|DS51911511415BR|||717416633981||||||||||||||||||||7644||
|JVYD|DS51911511422BR|||717416633974||||||||||||||||||||7644||
|JVYD|DS51995511415BR|||717416633967||||||||||||||||||||7644||
|JVYD|DS51995511422BR|||717416633950||||||||||||||||||||7644||
|JVYD|DS518105511415GB|||717416628581||||||||||||||||||||7644||
|JVYD|DS518105511422GB|||717416628574||||||||||||||||||||7644||
|JVYD|DS51885510035GB|||717416628512||||||||||||||||||||7644||
|JVYD|DS51885511435GB|||717416628536||||||||||||||||||||7644||
|JVYD|DS51895510035GB|||717416628529||||||||||||||||||||7644||
|JVYD|DS51895511415GB|||717416628567||||||||||||||||||||7644||
|JVYD|DS51895511422GB|||717416628550||||||||||||||||||||7644||
|JVYD|DS51895511430GB|||717416628543||||||||||||||||||||7644||
|JVYD|DS51911511415GB|||717416628628||||||||||||||||||||7644||
|JVYD|DS51911511422GB|||717416628611||||||||||||||||||||7644||
|JVYD|DS51995511415GB|||717416628604||||||||||||||||||||7644||
|JVYD|DS51995511422GB|||717416628598||||||||||||||||||||7644||
|JVYD|DS518105511415SMF|||717416627881||||||||||||||||||||7644||
|JVYD|DS518105511422SMF|||717416627874||||||||||||||||||||7644||
|JVYD|DS51885510035SMF|||717416627812||||||||||||||||||||7644||
|JVYD|DS51885511435SMF|||717416627836||||||||||||||||||||7644||
|JVYD|DS51895510035SMF|||717416627829||||||||||||||||||||7644||
|JVYD|DS51895511415SMF|||717416627867||||||||||||||||||||7644||
|JVYD|DS51895511422SMF|||717416627850||||||||||||||||||||7644||
|JVYD|DS51895511430SMF|||717416627843||||||||||||||||||||7644||
|JVYD|DS51911511415SMF|||717416627928||||||||||||||||||||7644||
|JVYD|DS51911511422SMF|||717416627911||||||||||||||||||||7644||
|JVYD|DS51995511415SMF|||717416627904||||||||||||||||||||7644||
|JVYD|DS51995511422SMF|||717416627898||||||||||||||||||||7644||
|JVYD|DS618105511415BZ|||717416632212||||||||||||||||||||7644||
|JVYD|DS618105511422BZ|||717416632205||||||||||||||||||||7644||
|JVYD|DS61885510035BZ|||717416632144||||||||||||||||||||7644||
|JVYD|DS61885511435BZ|||717416632168||||||||||||||||||||7644||
|JVYD|DS61895510035BZ|||717416632151||||||||||||||||||||7644||
|JVYD|DS61895511415BZ|||717416632199||||||||||||||||||||7644||
|JVYD|DS61895511422BZ|||717416632182||||||||||||||||||||7644||
|JVYD|DS61895511430BZ|||717416632175||||||||||||||||||||7644||
|JVYD|DS61911511415BZ|||717416632250||||||||||||||||||||7644||
|JVYD|DS61911511422BZ|||717416632243||||||||||||||||||||7644||
|JVYD|DS61995511415BZ|||717416632236||||||||||||||||||||7644||
|JVYD|DS61995511422BZ|||717416632229||||||||||||||||||||7644||
|JVYD|DS618105511415GB|||717416631970||||||||||||||||||||7644||
|JVYD|DS618105511422GB|||717416631963||||||||||||||||||||7644||
|JVYD|DS61885510035GB|||717416631901||||||||||||||||||||7644||
|JVYD|DS61885511435GB|||717416631925||||||||||||||||||||7644||
|JVYD|DS61895510035GB|||717416631918||||||||||||||||||||7644||
|JVYD|DS61895511415GB|||717416631956||||||||||||||||||||7644||
|JVYD|DS61895511422GB|||717416631949||||||||||||||||||||7644||
|JVYD|DS61895511430GB|||717416631932||||||||||||||||||||7644||
|JVYD|DS61911511415GB|||717416632014||||||||||||||||||||7644||
|JVYD|DS61911511422GB|||717416632007||||||||||||||||||||7644||
|JVYD|DS61995511415GB|||717416631994||||||||||||||||||||7644||
|JVYD|DS61995511422GB|||717416631987||||||||||||||||||||7644||
|JVYD|DS618105511415SMF|||717416632090||||||||||||||||||||7644||
|JVYD|DS618105511422SMF|||717416632083||||||||||||||||||||7644||
|JVYD|DS61885510035SMF|||717416632021||||||||||||||||||||7644||
|JVYD|DS61885511435SMF|||717416632045||||||||||||||||||||7644||
|JVYD|DS61895510035SMF|||717416632038||||||||||||||||||||7644||
|JVYD|DS61895511415SMF|||717416632076||||||||||||||||||||7644||
|JVYD|DS61895511422SMF|||717416632069||||||||||||||||||||7644||
|JVYD|DS61895511430SMF|||717416632052||||||||||||||||||||7644||
|JVYD|DS61911511415SMF|||717416632137||||||||||||||||||||7644||
|JVYD|DS61911511422SMF|||717416632120||||||||||||||||||||7644||
|JVYD|DS61995511415SMF|||717416632113||||||||||||||||||||7644||
|JVYD|DS61995511422SMF|||717416632106||||||||||||||||||||7644||
|JVYD|DS718105511415BZ|||717416632571||||||||||||||||||||7644||
|JVYD|DS718105511422BZ|||717416632564||||||||||||||||||||7644||
|JVYD|DS71885510035BZ|||717416632502||||||||||||||||||||7644||
|JVYD|DS71885511435BZ|||717416632526||||||||||||||||||||7644||
|JVYD|DS71895510035BZ|||717416632519||||||||||||||||||||7644||
|JVYD|DS71895511415BZ|||717416632557||||||||||||||||||||7644||
|JVYD|DS71895511422BZ|||717416632540||||||||||||||||||||7644||
|JVYD|DS71895511430BZ|||717416632533||||||||||||||||||||7644||
|JVYD|DS71911511415BZ|||717416632618||||||||||||||||||||7644||
|JVYD|DS71911511422BZ|||717416632601||||||||||||||||||||7644||
|JVYD|DS71985511435BZ|||781119512249||||||||||||||||||||7644||
|JVYD|DS71995511415BZ|||717416632595||||||||||||||||||||7644||
|JVYD|DS71995511422BZ|||717416632588||||||||||||||||||||7644||
|JVYD|DS71995511430BZ|||781119512256||||||||||||||||||||7644||
|JVYD|DS718105511415GB|||717416632335||||||||||||||||||||7644||
|JVYD|DS718105511422GB|||717416632328||||||||||||||||||||7644||
|JVYD|DS71885510035GB|||717416632267||||||||||||||||||||7644||
|JVYD|DS71885511435GB|||717416632281||||||||||||||||||||7644||
|JVYD|DS71895510035GB|||717416632274||||||||||||||||||||7644||
|JVYD|DS71895511415GB|||717416632311||||||||||||||||||||7644||
|JVYD|DS71895511422GB|||717416632304||||||||||||||||||||7644||
|JVYD|DS71895511430GB|||717416632298||||||||||||||||||||7644||
|JVYD|DS71911511415GB|||717416632373||||||||||||||||||||7644||
|JVYD|DS71911511422GB|||717416632366||||||||||||||||||||7644||
|JVYD|DS71985511435GB|||781119512201||||||||||||||||||||7644||
|JVYD|DS71995511415GB|||717416632359||||||||||||||||||||7644||
|JVYD|DS71995511422GB|||717416632342||||||||||||||||||||7644||
|JVYD|DS71995511430GB|||781119512218||||||||||||||||||||7644||
|JVYD|DS718105511415SMF|||717416632458||||||||||||||||||||7644||
|JVYD|DS718105511422SMF|||717416632441||||||||||||||||||||7644||
|JVYD|DS71885510035SMF|||717416632380||||||||||||||||||||7644||
|JVYD|DS71885511435SMF|||717416632403||||||||||||||||||||7644||
|JVYD|DS71895510035SMF|||717416632397||||||||||||||||||||7644||
|JVYD|DS71895511415SMF|||717416632434||||||||||||||||||||7644||
|JVYD|DS71895511422SMF|||717416632427||||||||||||||||||||7644||
|JVYD|DS71895511430SMF|||717416632410||||||||||||||||||||7644||
|JVYD|DS71911511415SMF|||717416632496||||||||||||||||||||7644||
|JVYD|DS71911511422SMF|||717416632489||||||||||||||||||||7644||
|JVYD|DS71985511435SMF|||781119512225||||||||||||||||||||7644||
|JVYD|DS71995511415SMF|||717416632472||||||||||||||||||||7644||
|JVYD|DS71995511422SMF|||717416632465||||||||||||||||||||7644||
|JVYD|DS71995511430SMF|||781119512232||||||||||||||||||||7644||
|JVYD|DS818105511415BZ|||717416634940||||||||||||||||||||7644||
|JVYD|DS818105511422BZ|||717416634971||||||||||||||||||||7644||
|JVYD|DS81885510035BZ|||781119500000||||||||||||||||||||7644||
|JVYD|DS81885511435BZ|||781119500031||||||||||||||||||||7644||
|JVYD|DS81885512035BZ|||781119500062||||||||||||||||||||7644||
|JVYD|DS81895510035BZ|||781119500093||||||||||||||||||||7644||
|JVYD|DS81895511415BZ|||781119500123||||||||||||||||||||7644||
|JVYD|DS81895511422BZ|||781119500154||||||||||||||||||||7644||
|JVYD|DS81895511430BZ|||781119500185||||||||||||||||||||7644||
|JVYD|DS81895512035BZ|||781119500215||||||||||||||||||||7644||
|JVYD|DS81911511415BZ|||781119500376||||||||||||||||||||7644||
|JVYD|DS81911511422BZ|||781119500383||||||||||||||||||||7644||
|JVYD|DS81985511435BZ|||781119500338||||||||||||||||||||7644||
|JVYD|DS81985512035BZ|||781119500390||||||||||||||||||||7644||
|JVYD|DS81995511415BZ|||781119500345||||||||||||||||||||7644||
|JVYD|DS81995511422BZ|||781119500352||||||||||||||||||||7644||
|JVYD|DS81995511430BZ|||781119500369||||||||||||||||||||7644||
|JVYD|DS81995512035BZ|||781119500406||||||||||||||||||||7644||
|JVYD|DS818105511415GB|||717416634957||||||||||||||||||||7644||
|JVYD|DS818105511422GB|||717416634988||||||||||||||||||||7644||
|JVYD|DS81885510035GB|||781119500017||||||||||||||||||||7644||
|JVYD|DS81885511435GB|||781119500048||||||||||||||||||||7644||
|JVYD|DS81885512035GB|||781119500079||||||||||||||||||||7644||
|JVYD|DS81895510035GB|||781119500109||||||||||||||||||||7644||
|JVYD|DS81895511415GB|||781119500130||||||||||||||||||||7644||
|JVYD|DS81895511422GB|||781119500161||||||||||||||||||||7644||
|JVYD|DS81895511430GB|||781119500192||||||||||||||||||||7644||
|JVYD|DS81895512035GB|||781119500222||||||||||||||||||||7644||
|JVYD|DS81911511415GB|||781119500451||||||||||||||||||||7644||
|JVYD|DS81911511422GB|||781119500468||||||||||||||||||||7644||
|JVYD|DS81985511435GB|||781119500413||||||||||||||||||||7644||
|JVYD|DS81985512035GB|||781119500475||||||||||||||||||||7644||
|JVYD|DS81995511415GB|||781119500420||||||||||||||||||||7644||
|JVYD|DS81995511422GB|||781119500437||||||||||||||||||||7644||
|JVYD|DS81995511430GB|||781119500444||||||||||||||||||||7644||
|JVYD|DS81995512035GB|||781119500482||||||||||||||||||||7644||
|JVYD|DS818105511415SMF|||717416634964||||||||||||||||||||7644||
|JVYD|DS818105511422SMF|||717416634995||||||||||||||||||||7644||
|JVYD|DS81885510035SMF|||781119500024||||||||||||||||||||7644||
|JVYD|DS81885511435SMF|||781119500055||||||||||||||||||||7644||
|JVYD|DS81885512035SMF|||781119500086||||||||||||||||||||7644||
|JVYD|DS81895510035SMF|||781119500116||||||||||||||||||||7644||
|JVYD|DS81895511415SMF|||781119500147||||||||||||||||||||7644||
|JVYD|DS81895511422SMF|||781119500178||||||||||||||||||||7644||
|JVYD|DS81895511430SMF|||781119500208||||||||||||||||||||7644||
|JVYD|DS81895512035SMF|||781119500239||||||||||||||||||||7644||
|JVYD|DS81911511415SMF|||781119500536||||||||||||||||||||7644||
|JVYD|DS81911511422SMF|||781119500543||||||||||||||||||||7644||
|JVYD|DS81985511435SMF|||781119500499||||||||||||||||||||7644||
|JVYD|DS81985512035SMF|||781119500550||||||||||||||||||||7644||
|JVYD|DS81995511415SMF|||781119500505||||||||||||||||||||7644||
|JVYD|DS81995511422SMF|||781119500512||||||||||||||||||||7644||
|JVYD|DS81995511430SMF|||781119500529||||||||||||||||||||7644||
|JVYD|DS81995512035SMF|||781119500567||||||||||||||||||||7644||
|JVYD|DS918105511415BZ|||781119501830||||||||||||||||||||7644||
|JVYD|DS918105511422BZ|||781119501823||||||||||||||||||||7644||
|JVYD|DS91885510035BZ|||781119501762||||||||||||||||||||7644||
|JVYD|DS91885511435BZ|||781119501786||||||||||||||||||||7644||
|JVYD|DS91895510035BZ|||781119501779||||||||||||||||||||7644||
|JVYD|DS91895511415BZ|||781119501816||||||||||||||||||||7644||
|JVYD|DS91895511422BZ|||781119501809||||||||||||||||||||7644||
|JVYD|DS91895511430BZ|||781119501793||||||||||||||||||||7644||
|JVYD|DS91911511415BZ|||781119501878||||||||||||||||||||7644||
|JVYD|DS91911511422BZ|||781119501861||||||||||||||||||||7644||
|JVYD|DS91985511435BZ|||781119502004||||||||||||||||||||7644||
|JVYD|DS91995511415BZ|||781119501854||||||||||||||||||||7644||
|JVYD|DS91995511422BZ|||781119501847||||||||||||||||||||7644||
|JVYD|DS91995511430BZ|||781119502011||||||||||||||||||||7644||
|JVYD|DS918105511415R|||781119501953||||||||||||||||||||7644||
|JVYD|DS918105511422R|||781119501946||||||||||||||||||||7644||
|JVYD|DS91885510035R|||781119501885||||||||||||||||||||7644||
|JVYD|DS91885511435R|||781119501908||||||||||||||||||||7644||
|JVYD|DS91895510035R|||781119501892||||||||||||||||||||7644||
|JVYD|DS91895511415R|||781119501939||||||||||||||||||||7644||
|JVYD|DS91895511422R|||781119501922||||||||||||||||||||7644||
|JVYD|DS91895511430R|||781119501915||||||||||||||||||||7644||
|JVYD|DS91911511415R|||781119501991||||||||||||||||||||7644||
|JVYD|DS91911511422R|||781119501984||||||||||||||||||||7644||
|JVYD|DS91985511435R|||781119502066||||||||||||||||||||7644||
|JVYD|DS91995511415R|||781119501977||||||||||||||||||||7644||
|JVYD|DS91995511422R|||781119501960||||||||||||||||||||7644||
|JVYD|DS91995511430R|||781119502073||||||||||||||||||||7644||
|JVYD|DS918105511415GB|||781119501595||||||||||||||||||||7644||
|JVYD|DS918105511422GB|||781119501588||||||||||||||||||||7644||
|JVYD|DS91885510035GB|||781119501526||||||||||||||||||||7644||
|JVYD|DS91885511435GB|||781119501540||||||||||||||||||||7644||
|JVYD|DS91895510035GB|||781119501533||||||||||||||||||||7644||
|JVYD|DS91895511415GB|||781119501571||||||||||||||||||||7644||
|JVYD|DS91895511422GB|||781119501564||||||||||||||||||||7644||
|JVYD|DS91895511430GB|||781119501557||||||||||||||||||||7644||
|JVYD|DS91911511415GB|||781119501632||||||||||||||||||||7644||
